sol_irr,T_amb,wind_pow
0,14.8,0.116
0,13.9,0.093
0,14.1,0.069
0,14.2,0.05
0,14.4,0.039
0,13.3,0.035
0.023,12.2,0.033
0.19,11.1,0.041
0.388,11.1,0.053
0.553,11.1,0.062
0.665,11.1,0.076
0.712,13.1,0.088
0.699,15.2,0.098
0.627,17.2,0.108
0.517,19.1,0.117
0.393,20.9,0.12
0.258,22.8,0.127
0.076,22.6,0.15
0,22.4,0.186
0,22.2,0.213
0,20.7,0.231
0,19.3,0.248
0,17.8,0.257
0,16.9,0.252
0,15.9,0.233
0,15,0.22
0,14.6,0.202
0,14.3,0.181
0,13.9,0.17
0,13.7,0.153
0.021,13.5,0.125
0.168,13.3,0.133
0.394,12.6,0.136
0.569,11.8,0.112
0.68,11.1,0.096
0.73,13.3,0.109
0.728,15.6,0.148
0.689,17.8,0.207
0.612,19.1,0.279
0.475,20.4,0.337
0.289,21.7,0.38
0.081,21.9,0.433
0,22,0.48
0,22.2,0.484
0,21.3,0.482
0,20.3,0.484
0,19.4,0.484
0,17.7,0.471
0,16.1,0.442
0,14.4,0.423
0,13.3,0.42
0,12.2,0.433
0,11.1,0.442
0,11.1,0.432
0.027,11.1,0.39
0.211,11.1,0.447
0.415,11.7,0.492
0.574,12.2,0.494
0.679,12.8,0.498
0.734,13.3,0.512
0.742,13.9,0.535
0.702,14.4,0.547
0.611,15.9,0.539
0.47,17.4,0.513
0.28,18.9,0.494
0.075,19.3,0.484
0,19.6,0.47
0,20,0.46
0,18.1,0.464
0,16.3,0.466
0,14.4,0.484
0,13.7,0.516
0,12.9,0.548
0,12.2,0.556
0,12.4,0.578
0,12.6,0.567
0,12.8,0.559
0,12.2,0.548
0.024,11.7,0.504
0.195,11.1,0.55
0.404,10,0.559
0.567,8.9,0.53
0.674,7.8,0.503
0.73,9.5,0.482
0.737,11.1,0.481
0.697,12.8,0.495
0.608,14.1,0.516
0.467,15.4,0.53
0.277,16.7,0.553
0.074,17.6,0.586
0,18.5,0.601
0,19.4,0.598
0,17.7,0.574
0,16.1,0.541
0,14.4,0.526
0,13.5,0.526
0,12.6,0.525
0,11.8,0.522
0,10.9,0.516
0,10.1,0.51
0,9.2,0.51
0,8.4,0.497
0.027,7.5,0.47
0.213,6.7,0.54
0.417,6.7,0.612
0.576,7.2,0.645
0.682,7.2,0.658
0.737,7.8,0.663
0.743,8.9,0.657
0.702,10,0.638
0.61,12.8,0.615
0.467,14.4,0.594
0.275,14.4,0.586
0.071,15,0.6
0,15.6,0.621
0,15,0.63
0,15,0.65
0,12.8,0.687
0,10.6,0.695
0,7.8,0.725
0,7.2,0.753
0,5.6,0.775
0,5,0.778
0,5.6,0.768
0,5.6,0.753
0,3.9,0.734
0.022,5,0.704
0.193,5,0.733
0.407,5.6,0.713
0.569,5.6,0.672
0.679,6.1,0.638
0.735,7.2,0.618
0.743,8.9,0.613
0.703,8.9,0.618
0.611,11.1,0.631
0.468,13.3,0.654
0.275,14.4,0.681
0.071,15,0.703
0,14.4,0.693
0,14.4,0.684
0,13.3,0.66
0,12.8,0.635
0,12.2,0.608
0,11.1,0.607
0,10,0.613
0,10.6,0.618
0,10,0.62
0,9.4,0.62
0,9.4,0.61
0,8.3,0.592
0.025,6.7,0.552
0.212,7.2,0.621
0.419,7.2,0.676
0.579,7.2,0.682
0.684,7.8,0.687
0.74,8.3,0.701
0.747,9.4,0.716
0.702,10,0.724
0.609,11.7,0.729
0.464,15,0.728
0.27,18.3,0.729
0.067,18.9,0.726
0,19.4,0.695
0,18.3,0.668
0,17.8,0.658
0,15,0.656
0,10.6,0.668
0,10,0.674
0,10,0.678
0,10,0.682
0,10.6,0.686
0,8.9,0.697
0,7.8,0.7
0,6.7,0.703
0.023,6.7,0.705
0.203,6.7,0.808
0.41,7.8,0.858
0.572,8.3,0.856
0.677,8.9,0.85
0.735,8.9,0.839
0.743,10,0.824
0.698,11.1,0.8
0.604,15,0.769
0.457,17.8,0.738
0.263,18.9,0.697
0.062,20,0.656
0,20,0.607
0,20,0.599
0,19.4,0.633
0,16.7,0.675
0,15,0.714
0,14.4,0.733
0,13.9,0.731
0,13.3,0.715
0,12.8,0.695
0,12.2,0.69
0,11.7,0.711
0,11.7,0.736
0.018,11.7,0.753
0.173,11.7,0.791
0.396,11.7,0.817
0.562,11.7,0.831
0.681,12.2,0.839
0.74,12.2,0.84
0.749,12.2,0.833
0.707,12.2,0.812
0.613,12.8,0.783
0.466,13.3,0.753
0.266,14.4,0.722
0.059,17.2,0.69
0,18.3,0.633
0,18.9,0.615
0,17.8,0.631
0,15.6,0.653
0,14.4,0.652
0,13.3,0.642
0,12.8,0.663
0,12.2,0.655
0,11.1,0.661
0,10.6,0.656
0,11.1,0.65
0,11.7,0.618
0.015,11.7,0.621
0.148,11.7,0.676
0.332,11.7,0.693
0.544,11.7,0.676
0.664,12.2,0.659
0.721,12.8,0.642
0.728,13.3,0.627
0.682,13.3,0.624
0.582,13.9,0.623
0.439,13.9,0.616
0.25,14.4,0.594
0.057,16.1,0.55
0,17.2,0.467
0,17.2,0.402
0,16.7,0.391
0,14.4,0.423
0,12.2,0.48
0,10.6,0.539
0,10,0.583
0,10,0.599
0,8.3,0.581
0,9.4,0.547
0,10,0.502
0,10.6,0.447
0.016,10.6,0.385
0.162,10.6,0.313
0.358,10,0.283
0.55,10.6,0.251
0.662,10.6,0.228
0.726,10.6,0.216
0.731,11.1,0.206
0.693,11.1,0.196
0.607,12.2,0.184
0.467,13.3,0.169
0.276,15,0.155
0.066,17.2,0.142
0,18.9,0.122
0,18.3,0.099
0,17.2,0.084
0,14.4,0.076
0,12.8,0.067
0,12.2,0.055
0,11.1,0.041
0,10,0.027
0,8.9,0.018
0,7.8,0.011
0,7.8,0.005
0,7.2,0.003
0.021,8.3,0.002
0.198,8.9,0.003
0.405,9.4,0.006
0.569,10,0.009
0.679,10,0.013
0.737,10,0.018
0.749,10.6,0.023
0.702,11.7,0.031
0.611,12.2,0.043
0.469,13.3,0.054
0.277,13.9,0.062
0.066,15,0.071
0,15,0.088
0,14.4,0.085
0,13.9,0.074
0,13.9,0.059
0,13.3,0.047
0,13.3,0.037
0,13.3,0.027
0,12.8,0.017
0,12.2,0.009
0,12.2,0.006
0,12.2,0.005
0,12.2,0.006
0.024,12.8,0.009
0.219,12.2,0.003
0.429,12.2,0
0.589,12.2,0
0.692,11.7,0
0.745,12.8,0
0.751,13.3,0
0.712,13.9,0.001
0.624,14.4,0.006
0.485,15,0.017
0.295,17.2,0.035
0.075,17.8,0.082
0,17.2,0.152
0,16.7,0.156
0,15.6,0.14
0,13.9,0.13
0,12.2,0.12
0,11.7,0.108
0,8.9,0.093
0,8.3,0.077
0,9.4,0.064
0,6.7,0.057
0,4.4,0.048
0,7.2,0.038
0.024,8.9,0.028
0.224,9.4,0.017
0.436,9.4,0.011
0.595,9.4,0.003
0.7,8.9,0.001
0.755,10.6,0.001
0.76,11.7,0.001
0.721,13.3,0.002
0.631,15.6,0.003
0.491,16.7,0.004
0.3,18.3,0.009
0.076,18.9,0.032
0,18.9,0.1
0,18.9,0.14
0,17.2,0.163
0,14.4,0.185
0,8.9,0.201
0,8.9,0.204
0,6.7,0.193
0,5.6,0.166
0,5,0.135
0,4.4,0.106
0,1.7,0.085
0,3.3,0.071
0.016,2.2,0.064
0.171,1.7,0.054
0.384,1.1,0.049
0.56,1.1,0.041
0.681,1.1,0.03
0.745,5,0.019
0.758,9.4,0.011
0.717,13.3,0.008
0.626,17.2,0.006
0.482,19.4,0.008
0.289,20.6,0.015
0.068,21.1,0.044
0,21.1,0.114
0,20.6,0.153
0,19.4,0.167
0,15,0.171
0,11.1,0.168
0,8.9,0.162
0,8.3,0.153
0,6.7,0.136
0,5,0.114
0,2.2,0.093
0,3.3,0.076
0,2.8,0.065
0.02,1.7,0.059
0.209,1.1,0.05
0.422,1.1,0.051
0.585,0.6,0.061
0.692,0,0.068
0.747,2.8,0.065
0.752,8.3,0.06
0.711,12.8,0.054
0.619,15,0.051
0.475,17.2,0.055
0.281,18.3,0.066
0.063,19.4,0.094
0,20,0.132
0,19.4,0.145
0,18.3,0.152
0,12.8,0.148
0,8.9,0.136
0,6.7,0.118
0,6.1,0.095
0,4.4,0.071
0,3.9,0.047
0,2.2,0.029
0,2.8,0.022
0,1.1,0.021
0.017,1.1,0.028
0.19,0.6,0.039
0.41,0,0.055
0.575,-0.6,0.078
0.672,-1.7,0.113
0.727,2.2,0.163
0.736,7.8,0.228
0.694,11.1,0.305
0.605,14.4,0.379
0.461,16.7,0.438
0.268,18.9,0.482
0.057,20.6,0.505
0,19.4,0.51
0,18.9,0.516
0,17.2,0.501
0,14.4,0.464
0,10,0.407
0,8.9,0.365
0,6.7,0.34
0,6.7,0.312
0,4.4,0.284
0,3.9,0.264
0,6.1,0.244
0,6.1,0.231
0.01,6.1,0.225
0.147,5.6,0.214
0.354,5.6,0.251
0.516,5.6,0.261
0.623,5.6,0.25
0.688,5.6,0.227
0.706,6.1,0.202
0.676,6.7,0.184
0.594,7.8,0.175
0.465,8.9,0.175
0.286,11.7,0.183
0.064,13.3,0.188
0,15,0.181
0,16.1,0.161
0,13.9,0.136
0,10.6,0.105
0,8.3,0.077
0,6.7,0.053
0,5.6,0.032
0,4.4,0.019
0,3.9,0.014
0,3.3,0.012
0,3.3,0.012
0,3.3,0.015
0.017,3.3,0.02
0.189,3.9,0.027
0.408,4.4,0.039
0.578,4.4,0.058
0.679,3.9,0.091
0.742,4.4,0.135
0.748,5,0.185
0.701,6.1,0.23
0.609,7.2,0.253
0.474,8.9,0.268
0.285,11.7,0.266
0.062,16.1,0.253
0,16.7,0.233
0,16.7,0.22
0,15.6,0.206
0,10,0.169
0,8.3,0.12
0,6.7,0.073
0,5,0.037
0,4.4,0.015
0,2.8,0.007
0,3.3,0.005
0,2.8,0.005
0,4.4,0.007
0.017,5,0.009
0.2,5.6,0.012
0.41,6.1,0.02
0.568,6.1,0.031
0.668,6.7,0.041
0.727,7.2,0.053
0.737,7.8,0.066
0.697,8.3,0.082
0.609,8.9,0.101
0.468,9.4,0.122
0.276,10,0.139
0.058,10.6,0.148
0,10.6,0.159
0,11.1,0.15
0,11.1,0.133
0,9.4,0.113
0,9.4,0.095
0,8.9,0.084
0,7.2,0.074
0,8.3,0.064
0,6.7,0.056
0,6.7,0.049
0,7.2,0.043
0,8.3,0.034
0.016,8.3,0.027
0.2,8.3,0.02
0.417,8.3,0.019
0.581,7.8,0.021
0.689,7.8,0.024
0.745,8.3,0.029
0.752,9.4,0.036
0.707,10,0.05
0.617,11.1,0.077
0.476,12.2,0.123
0.282,13.3,0.181
0.06,13.3,0.227
0,12.8,0.257
0,12.2,0.248
0,12.2,0.211
0,11.7,0.166
0,10.6,0.125
0,8.3,0.098
0,7.8,0.072
0,8.3,0.046
0,8.3,0.032
0,7.8,0.028
0,7.8,0.027
0,8.3,0.025
0.017,8.9,0.026
0.21,8.9,0.029
0.428,8.9,0.038
0.59,8.9,0.053
0.697,8.9,0.08
0.753,9.4,0.124
0.76,10,0.181
0.718,10,0.233
0.63,11.1,0.264
0.49,11.7,0.267
0.298,12.8,0.241
0.065,12.8,0.188
0,13.3,0.156
0,12.8,0.13
0,11.1,0.103
0,9.4,0.079
0,7.2,0.064
0,5.6,0.054
0,4.4,0.041
0,3.9,0.031
0,3.9,0.021
0,3.3,0.012
0,4.4,0.008
0,5.6,0.008
0.017,6.1,0.011
0.213,6.1,0.014
0.431,6.1,0.022
0.594,6.1,0.045
0.692,6.7,0.087
0.749,6.7,0.134
0.757,7.8,0.185
0.714,7.8,0.227
0.625,8.9,0.259
0.484,9.4,0.272
0.292,10.6,0.249
0.061,11.7,0.195
0,12.8,0.157
0,12.8,0.133
0,11.1,0.116
0,9.4,0.099
0,7.2,0.085
0,4.4,0.076
0,3.9,0.068
0,3.3,0.058
0,3.9,0.05
0,4.4,0.051
0,5,0.062
0,5,0.088
0.017,4.4,0.136
0.212,5,0.176
0.431,5,0.225
0.594,4.4,0.318
0.697,4.4,0.447
0.752,4.4,0.544
0.759,5,0.602
0.718,6.1,0.648
0.629,8.9,0.676
0.489,12.2,0.682
0.297,16.1,0.644
0.062,18.3,0.539
0,18.9,0.522
0,18.9,0.532
0,16.1,0.519
0,11.7,0.48
0,10.6,0.455
0,7.8,0.447
0,8.3,0.444
0,7.8,0.443
0,7.2,0.448
0,8.9,0.484
0,8.9,0.479
0,8.9,0.46
0.012,9.4,0.447
0.189,9.4,0.416
0.408,9.4,0.456
0.577,8.9,0.486
0.69,8.3,0.506
0.748,8.3,0.535
0.756,8.9,0.573
0.716,9.4,0.629
0.628,9.4,0.685
0.487,9.4,0.712
0.293,10,0.698
0.058,10.6,0.626
0,12.8,0.544
0,13.9,0.488
0,12.8,0.447
0,9.4,0.413
0,7.2,0.39
0,6.1,0.371
0,4.4,0.362
0,5,0.349
0,5.6,0.341
0,6.7,0.341
0,6.1,0.337
0,6.7,0.332
0.012,6.7,0.328
0.187,6.1,0.306
0.408,6.1,0.334
0.578,6.1,0.368
0.681,5.6,0.391
0.741,5.6,0.417
0.751,5.6,0.459
0.709,6.7,0.511
0.623,7.2,0.552
0.483,8.3,0.563
0.289,9.4,0.532
0.055,11.7,0.445
0,12.2,0.368
0,13.3,0.31
0,12.2,0.254
0,8.9,0.2
0,7.2,0.151
0,5,0.109
0,5,0.074
0,3.3,0.047
0,3.3,0.025
0,3.3,0.009
0,3.3,0.003
0,3.3,0.001
0.01,3.9,0.001
0.165,3.3,0.002
0.381,2.8,0.004
0.553,2.8,0.009
0.666,2.8,0.022
0.724,3.3,0.044
0.732,4.4,0.071
0.69,5.6,0.101
0.599,7.8,0.121
0.458,12.2,0.125
0.27,17.8,0.111
0.049,20.6,0.105
0,18.9,0.108
0,16.7,0.078
0,15,0.047
0,12.8,0.031
0,11.1,0.027
0,10.6,0.026
0,11.1,0.024
0,10,0.025
0,10,0.028
0,9.4,0.032
0,7.2,0.035
0,7.2,0.039
0.012,7.8,0.041
0.193,8.3,0.035
0.415,9.4,0.022
0.583,9.4,0.004
0.69,9.4,0
0.744,10,0
0.75,11.7,0.001
0.71,13.9,0.005
0.622,15,0.022
0.481,18.9,0.051
0.286,19.4,0.083
0.052,18.9,0.133
0,18.3,0.141
0,17.8,0.098
0,16.7,0.057
0,14.4,0.027
0,13.9,0.009
0,13.9,0.001
0,12.8,0
0,13.3,0
0,13.3,0
0,13.3,0
0,12.8,0
0,12.8,0.001
0.014,13.3,0.003
0.213,12.8,0.008
0.438,12.8,0.017
0.604,13.3,0.037
0.709,13.3,0.054
0.764,13.3,0.069
0.771,14.4,0.084
0.731,15,0.094
0.641,15.6,0.101
0.499,16.1,0.102
0.304,16.1,0.094
0.057,16.7,0.087
0,16.7,0.088
0,16.7,0.083
0,15.6,0.071
0,15.6,0.05
0,15.6,0.029
0,15,0.013
0,15,0.003
0,15,0
0,14.4,0
0,15,0
0,15,0
0,15.6,0.001
0.014,15.6,0.007
0.216,15.6,0.009
0.442,15,0.001
0.608,15,0
0.712,15.6,0.001
0.763,16.1,0.013
0.769,16.1,0.039
0.728,16.1,0.073
0.639,16.1,0.103
0.497,16.1,0.108
0.301,16.1,0.09
0.055,15.6,0.069
0,15.6,0.049
0,14.4,0.03
0,14.4,0.02
0,13.9,0.014
0,13.3,0.011
0,13.3,0.011
0,12.2,0.011
0,11.7,0.006
0,11.7,0.002
0,11.7,0
0,12.2,0
0,12.2,0
0.012,11.7,0
0.206,11.1,0
0.431,11.7,0
0.596,10.6,0.001
0.7,11.7,0.005
0.754,12.8,0.011
0.761,13.3,0.02
0.72,13.9,0.035
0.631,15,0.049
0.49,14.4,0.058
0.294,15,0.054
0.051,15.6,0.047
0,16.1,0.036
0,15,0.021
0,12.8,0.011
0,11.7,0.005
0,11.1,0.003
0,10.6,0.003
0,7.8,0.004
0,7.2,0.008
0,7.2,0.021
0,6.7,0.046
0,7.8,0.084
0,7.8,0.133
0.01,8.3,0.179
0.193,8.3,0.187
0.416,6.7,0.177
0.582,5.6,0.222
0.688,5.6,0.302
0.744,7.2,0.412
0.751,8.3,0.525
0.711,9.4,0.586
0.621,11.7,0.613
0.478,12.8,0.627
0.279,14.4,0.606
0.045,14.4,0.531
0,13.9,0.48
0,13.9,0.481
0,12.8,0.48
0,11.1,0.471
0,9.4,0.461
0,7.8,0.436
0,6.7,0.392
0,5.6,0.365
0,5,0.382
0,4.4,0.402
0,5,0.432
0,4.4,0.46
0.009,5,0.495
0.183,5,0.479
0.407,6.1,0.534
0.575,6.7,0.594
0.672,6.7,0.622
0.73,6.7,0.635
0.741,7.8,0.61
0.701,8.9,0.559
0.61,9.4,0.516
0.465,10,0.467
0.265,10,0.38
0.038,10.6,0.274
0,11.7,0.234
0,13.3,0.214
0,12.8,0.208
0,11.1,0.217
0,11.7,0.209
0,12.2,0.2
0,11.7,0.188
0,11.1,0.179
0,10.6,0.176
0,10.6,0.174
0,10.6,0.188
0,10.6,0.221
0.007,10.6,0.261
0.178,10.6,0.259
0.404,10.6,0.284
0.574,10.6,0.364
0.68,10.6,0.441
0.733,10.6,0.513
0.736,10.6,0.571
0.681,11.1,0.606
0.561,11.1,0.626
0.365,11.1,0.639
0.179,11.7,0.63
0.021,11.7,0.601
0,11.1,0.619
0,10.6,0.59
0,10.6,0.61
0,10.6,0.637
0,10.6,0.641
0,10.6,0.647
0,11.1,0.658
0,11.1,0.681
0,11.1,0.702
0,11.1,0.71
0,11.1,0.714
0,11.1,0.724
0.004,11.1,0.731
0.106,11.1,0.786
0.291,11.1,0.877
0.444,10.6,0.928
0.572,10.6,0.947
0.629,10.6,0.96
0.618,10.6,0.969
0.603,11.1,0.971
0.481,11.7,0.972
0.336,12.2,0.973
0.16,12.2,0.974
0.019,12.8,0.968
0,12.8,0.957
0,12.8,0.954
0,12.2,0.949
0,9.4,0.944
0,7.8,0.941
0,6.7,0.935
0,5.6,0.927
0,5,0.932
0,4.3,0.938
0,3.7,0.939
0,3,0.938
0,2.4,0.93
0.006,1.7,0.922
0.171,1.1,0.917
0.394,2.2,0.927
0.559,3.9,0.915
0.668,3.9,0.889
0.733,4.4,0.855
0.743,5,0.815
0.705,6.1,0.761
0.632,8.3,0.689
0.496,9.4,0.626
0.305,11.1,0.579
0.051,12.2,0.525
0,12.8,0.466
0,11.7,0.412
0,10,0.374
0,7.8,0.345
0,6.1,0.308
0,3.3,0.25
0,2.2,0.183
0,1.7,0.132
0,0.6,0.099
0,-1.7,0.078
0,-0.6,0.068
0,-1.7,0.069
0.008,-2.2,0.078
0.191,-2.2,0.073
0.415,-2.8,0.075
0.579,-3.3,0.086
0.689,-2.8,0.093
0.744,-0.6,0.101
0.75,1.7,0.109
0.711,3.9,0.112
0.623,8.3,0.108
0.483,9.4,0.104
0.289,10.6,0.101
0.044,10.6,0.114
0,11.1,0.13
0,10.6,0.127
0,9.4,0.116
0,8.3,0.101
0,7.8,0.081
0,7.8,0.054
0,7.8,0.028
0,7.8,0.009
0,7.2,0.002
0,8.3,0
0,9.4,0
0,9.4,0
0.007,10,0
0.183,10,0
0.408,10,0.001
0.575,9.4,0.006
0.684,10,0.015
0.74,9.4,0.024
0.747,10,0.024
0.708,10.6,0.025
0.619,11.7,0.041
0.477,11.1,0.08
0.28,11.1,0.147
0.041,11.7,0.224
0,11.7,0.234
0,11.1,0.194
0,11.7,0.155
0,11.1,0.123
0,10,0.097
0,10,0.076
0,10.6,0.058
0,10,0.043
0,10.6,0.029
0,10.6,0.015
0,10.6,0.005
0,11.7,0.002
0.006,10.6,0.002
0.168,10.6,0.004
0.394,10,0.01
0.561,10,0.024
0.673,10,0.046
0.729,10,0.082
0.735,10.6,0.133
0.692,12.2,0.191
0.599,12.2,0.237
0.45,12.8,0.259
0.247,13.3,0.243
0.032,12.2,0.209
0,11.7,0.187
0,11.1,0.171
0,10,0.155
0,8.9,0.137
0,9.4,0.12
0,9.4,0.102
0,9.4,0.083
0,8.9,0.06
0,8.9,0.04
0,8.9,0.028
0,8.9,0.023
0,8.9,0.025
0.004,8.3,0.034
0.15,8.3,0.044
0.387,7.8,0.058
0.558,7.2,0.075
0.68,8.3,0.097
0.741,8.3,0.125
0.753,8.9,0.157
0.708,10.6,0.167
0.618,11.7,0.152
0.475,12.8,0.128
0.274,12.8,0.102
0.036,12.8,0.096
0,12.2,0.106
0,11.7,0.101
0,11.1,0.08
0,10,0.057
0,10,0.041
0,9.4,0.029
0,9.4,0.018
0,9.4,0.012
0,9.4,0.007
0,8.9,0.004
0,8.9,0.002
0,8.9,0.001
0.004,8.9,0
0.159,8.3,0
0.385,8.3,0
0.557,8.3,0
0.683,8.3,0
0.741,8.3,0
0.749,8.3,0.001
0.708,8.9,0.003
0.617,8.9,0.008
0.474,8.9,0.018
0.274,9.4,0.042
0.036,10,0.113
0,10.6,0.19
0,10.6,0.188
0,10.6,0.154
0,10,0.114
0,10,0.08
0,9.4,0.058
0,9.4,0.05
0,9.4,0.06
0,8.9,0.084
0,8.9,0.118
0,8.3,0.157
0,7.2,0.195
0.005,7.2,0.223
0.171,6.7,0.196
0.399,6.7,0.157
0.57,6.1,0.13
0.687,6.1,0.096
0.744,6.7,0.067
0.752,7.2,0.044
0.702,8.9,0.027
0.612,9.4,0.018
0.464,11.1,0.013
0.257,12.8,0.019
0.03,8.3,0.065
0,11.1,0.123
0,10.6,0.142
0,9.4,0.144
0,9.4,0.126
0,8.9,0.099
0,8.3,0.066
0,8.3,0.039
0,7.8,0.018
0,7.8,0.008
0,7.8,0.006
0,8.3,0.006
0,8.3,0.008
0.004,8.3,0.009
0.165,8.9,0.01
0.389,8.9,0.008
0.554,8.9,0.008
0.681,8.9,0.002
0.742,8.3,0
0.729,8.9,0
0.611,8.9,0
0.503,8.9,0.001
0.438,9.4,0.018
0.265,9.4,0.069
0.032,9.4,0.127
0,10,0.196
0,10,0.244
0,10.6,0.276
0,10.6,0.285
0,10.6,0.274
0,10.6,0.239
0,10.6,0.187
0,11.1,0.147
0,11.1,0.131
0,11.7,0.135
0,11.7,0.144
0,12.2,0.147
0.004,12.2,0.167
0.155,12.2,0.189
0.398,12.2,0.196
0.572,12.2,0.21
0.68,12.2,0.22
0.741,12.8,0.228
0.755,13.3,0.241
0.73,13.3,0.251
0.642,13.3,0.255
0.501,13.9,0.28
0.304,15,0.324
0.042,15.6,0.368
0,15,0.402
0,14.4,0.407
0,12.8,0.41
0,13.3,0.398
0,12.2,0.386
0,12.8,0.369
0,12.8,0.361
0,12.8,0.361
0,12.8,0.36
0,13.3,0.356
0,12.8,0.354
0,12.2,0.363
0.002,12.2,0.364
0.114,12.2,0.342
0.325,12.2,0.312
0.5,11.7,0.302
0.692,11.7,0.285
0.76,11.7,0.267
0.774,12.2,0.249
0.735,12.8,0.231
0.647,12.8,0.22
0.506,12.8,0.221
0.306,12.8,0.242
0.04,13.3,0.294
0,13.3,0.35
0,12.8,0.388
0,11.7,0.411
0,11.7,0.417
0,11.1,0.402
0,11.1,0.372
0,10.6,0.334
0,10,0.288
0,10,0.24
0,8.9,0.205
0,8.3,0.182
0,8.3,0.162
0.004,8.3,0.139
0.176,8.3,0.118
0.407,8.3,0.087
0.579,8.3,0.068
0.697,8.3,0.056
0.755,8.3,0.046
0.764,8.9,0.04
0.72,8.3,0.04
0.625,8.3,0.044
0.452,8.3,0.054
0.209,8.3,0.071
0.017,7.8,0.107
0,7.8,0.155
0,7.8,0.182
0,7.2,0.193
0,6.7,0.195
0,6.7,0.198
0,6.1,0.2
0,6.1,0.194
0,6.1,0.177
0,6.1,0.161
0,5.6,0.155
0,5.6,0.151
0,5.6,0.152
0.003,5.6,0.162
0.15,5,0.167
0.373,4.4,0.155
0.538,3.9,0.15
0.648,3.9,0.129
0.698,3.9,0.1
0.704,5,0.08
0.665,6.7,0.069
0.565,7.2,0.063
0.415,7.2,0.063
0.214,7.2,0.069
0.022,7.2,0.092
0,7.2,0.119
0,6.7,0.127
0,5,0.119
0,5,0.101
0,4.4,0.084
0,4.4,0.072
0,4.4,0.065
0,4.4,0.062
0,4.4,0.063
0,3.9,0.068
0,3.9,0.076
0,3.9,0.087
0.002,4.4,0.097
0.144,5,0.101
0.36,5.6,0.098
0.518,5.6,0.099
0.624,5.6,0.094
0.667,5.6,0.089
0.664,6.1,0.089
0.611,5.6,0.086
0.518,6.1,0.084
0.364,6.7,0.086
0.194,7.2,0.104
0.023,7.2,0.137
0,8.3,0.172
0,7.2,0.182
0,6.7,0.172
0,6.1,0.152
0,6.1,0.126
0,5.6,0.112
0,5.6,0.108
0,5.6,0.11
0,7.8,0.111
0,4.4,0.103
0,5,0.093
0,3.9,0.091
0.003,6.7,0.099
0.177,6.1,0.101
0.41,4.4,0.103
0.582,4.4,0.11
0.697,3.9,0.113
0.753,2.2,0.113
0.762,6.1,0.115
0.723,7.8,0.118
0.631,7.2,0.12
0.487,7.8,0.121
0.288,7.2,0.124
0.034,8.9,0.139
0,9.4,0.148
0,7.8,0.138
0,6.1,0.121
0,5.6,0.102
0,4.4,0.084
0,4.4,0.066
0,4.4,0.049
0,3.3,0.03
0,2.8,0.015
0,2.2,0.007
0,3.3,0.003
0,3.9,0.001
0.003,3.9,0.001
0.189,3.9,0
0.425,2.8,0
0.596,2.2,0
0.708,1.1,0.001
0.765,0.6,0.003
0.773,2.8,0.005
0.734,4.4,0.006
0.646,6.1,0.007
0.504,7.8,0.014
0.304,8.3,0.039
0.036,8.9,0.103
0,8.3,0.182
0,8.3,0.209
0,7.8,0.2
0,7.2,0.183
0,5,0.163
0,3.9,0.139
0,5,0.122
0,5,0.111
0,5,0.098
0,4.4,0.085
0,4.4,0.071
0,5.6,0.057
0.003,6.1,0.047
0.191,6.7,0.039
0.429,6.7,0.026
0.6,6.1,0.018
0.711,6.7,0.012
0.773,6.7,0.007
0.782,7.2,0.007
0.743,7.8,0.019
0.656,8.3,0.053
0.515,8.3,0.093
0.317,8.3,0.143
0.039,7.8,0.256
0,7.8,0.369
0,7.2,0.432
0,7.2,0.467
0,7.8,0.484
0,7.8,0.491
0,7.8,0.479
0,7.8,0.45
0,7.8,0.422
0,7.8,0.398
0,7.8,0.381
0,8.3,0.376
0,8.3,0.374
0.004,8.3,0.381
0.211,7.8,0.388
0.45,7.8,0.394
0.62,7.8,0.418
0.731,7.8,0.447
0.786,7.8,0.472
0.793,7.8,0.49
0.753,8.3,0.497
0.664,8.3,0.496
0.522,8.3,0.491
0.325,8.9,0.477
0.041,8.9,0.468
0,8.9,0.46
0,8.9,0.446
0,8.3,0.425
0,8.3,0.391
0,8.3,0.352
0,8.3,0.315
0,8.3,0.281
0,8.3,0.246
0,8.3,0.218
0,8.3,0.204
0,7.8,0.203
0,8.3,0.209
0,7.8,0.22
0.064,7.8,0.227
0.187,7.8,0.228
0.314,7.8,0.225
0.404,7.8,0.216
0.44,7.8,0.201
0.424,8.3,0.187
0.38,8.9,0.179
0.285,8.9,0.177
0.206,9.4,0.167
0.132,9.4,0.149
0.013,10,0.156
0,10,0.169
0,10,0.164
0,7.8,0.141
0,6.1,0.123
0,5.6,0.109
0,6.7,0.103
0,7.2,0.11
0,7.8,0.12
0,7.8,0.133
0,7.8,0.155
0,8.3,0.183
0,8.3,0.212
0,7.8,0.243
0.074,7.8,0.249
0.183,7.8,0.227
0.292,7.8,0.212
0.37,7.8,0.2
0.418,7.8,0.182
0.423,7.8,0.164
0.453,8.3,0.151
0.439,8.9,0.142
0.299,9.4,0.137
0.103,9.4,0.138
0.005,9.4,0.142
0,9.4,0.148
0,9.4,0.128
0,8.9,0.107
0,8.3,0.094
0,8.3,0.086
0,8.3,0.081
0,7.8,0.082
0,7.8,0.071
0,7.8,0.055
0,7.8,0.041
0,7.8,0.03
